"Run 1 - Small: Time (s)","Run 1 - Small: Potential 1 (V)","Run 1 - Small: Potential 2 (V)","Run 1 - Small: Potential 3 (V)","Run 1 - Small: Potential 4 (V)","Run 3 - Long: Time (s)","Run 3 - Long: Potential 1 (V)","Run 3 - Long: Potential 2 (V)","Run 3 - Long: Potential 3 (V)","Run 3 - Long: Potential 4 (V)"
-0.268,0.00732600732601,-0.002442002442,-0.002442002442,0.041514041514,-0.268,-0.00732600732601,-0.002442002442,-0.002442002442,0.310134310134
-0.2676,0.002442002442,0.002442002442,-0.00732600732601,0.041514041514,-0.2676,-0.01221001221,-0.00732600732601,-0.00732600732601,0.310134310134
-0.2672,-0.002442002442,-0.002442002442,-0.002442002442,0.041514041514,-0.2672,-0.01221001221,-0.002442002442,-0.00732600732601,0.319902319902
-0.2668,-0.002442002442,-0.002442002442,-0.01221001221,0.03663003663,-0.2668,-0.021978021978,-0.002442002442,-0.00732600732601,0.324786324786
-0.2664,-0.00732600732601,-0.002442002442,-0.002442002442,0.046398046398,-0.2664,-0.01221001221,0.002442002442,-0.002442002442,0.324786324786
-0.266,-0.01221001221,-0.002442002442,-0.00732600732601,0.041514041514,-0.266,-0.01221001221,0.002442002442,-0.002442002442,0.334554334554
-0.2656,-0.00732600732601,-0.002442002442,-0.00732600732601,0.041514041514,-0.2656,-0.00732600732601,0.002442002442,-0.002442002442,0.334554334554
-0.2652,-0.017094017094,0.002442002442,-0.00732600732601,0.041514041514,-0.2652,-0.00732600732601,0.002442002442,0.00732600732601,0.344322344322
-0.2648,-0.01221001221,0.002442002442,-0.01221001221,0.046398046398,-0.2648,-0.00732600732601,0.002442002442,0.002442002442,0.349206349206
-0.2644,-0.01221001221,0.002442002442,0.002442002442,0.0512820512821,-0.2644,-0.01221001221,0.002442002442,0.00732600732601,0.35409035409
-0.264,-0.00732600732601,0.002442002442,-0.002442002442,0.041514041514,-0.264,-0.017094017094,-0.002442002442,-0.002442002442,0.363858363858
-0.2636,-0.01221001221,0.00732600732601,-0.002442002442,0.046398046398,-0.2636,-0.00732600732601,-0.002442002442,-0.002442002442,0.368742368742
-0.2632,-0.00732600732601,-0.002442002442,-0.002442002442,0.046398046398,-0.2632,-0.01221001221,-0.002442002442,0.002442002442,0.37851037851
-0.2628,-0.00732600732601,0.002442002442,0.00732600732601,0.046398046398,-0.2628,-0.01221001221,-0.002442002442,-0.002442002442,0.383394383394
-0.2624,-0.01221001221,-0.002442002442,0.00732600732601,0.0512820512821,-0.2624,-0.01221001221,0.002442002442,0.002442002442,0.398046398046
-0.262,-0.00732600732601,0.002442002442,-0.002442002442,0.0512820512821,-0.262,-0.00732600732601,-0.002442002442,0.002442002442,0.40293040293
-0.2616,-0.01221001221,-0.002442002442,-0.002442002442,0.0512820512821,-0.2616,-0.002442002442,-0.002442002442,0.002442002442,0.40293040293
-0.2612,-0.00732600732601,-0.002442002442,-0.002442002442,0.0512820512821,-0.2612,-0.01221001221,-0.002442002442,0.002442002442,0.417582417582
-0.2608,-0.01221001221,-0.002442002442,0.002442002442,0.0610500610501,-0.2608,0.002442002442,-0.002442002442,-0.002442002442,0.417582417582
-0.2604,-0.00732600732601,-0.00732600732601,-0.002442002442,0.0512820512821,-0.2604,0.002442002442,-0.002442002442,0.00732600732601,0.432234432234
-0.26,-0.002442002442,0.002442002442,0.00732600732601,0.0610500610501,-0.26,0.002442002442,-0.002442002442,0.00732600732601,0.432234432234
-0.2596,-0.01221001221,-0.002442002442,-0.002442002442,0.0610500610501,-0.2596,0.00732600732601,-0.002442002442,0.00732600732601,0.446886446886
-0.2592,-0.002442002442,0.002442002442,-0.002442002442,0.0610500610501,-0.2592,0.00732600732601,-0.002442002442,0.002442002442,0.45177045177
-0.2588,-0.002442002442,-0.002442002442,0.00732600732601,0.0610500610501,-0.2588,0.017094017094,-0.002442002442,0.01221001221,0.461538461538
-0.2584,0.01221001221,0.002442002442,0.002442002442,0.0561660561661,-0.2584,0.01221001221,-0.002442002442,0.00732600732601,0.471306471306
-0.258,0.002442002442,0.002442002442,0.002442002442,0.0610500610501,-0.258,0.01221001221,-0.002442002442,0.00732600732601,0.481074481074
-0.2576,0.00732600732601,-0.002442002442,0.00732600732601,0.0610500610501,-0.2576,0.00732600732601,-0.00732600732601,0.002442002442,0.490842490842
-0.2572,0.017094017094,0.002442002442,0.01221001221,0.0659340659341,-0.2572,0.00732600732601,-0.00732600732601,-0.002442002442,0.500610500611
-0.2568,0.01221001221,-0.00732600732601,0.002442002442,0.0659340659341,-0.2568,0.00732600732601,-0.002442002442,0.00732600732601,0.510378510379
-0.2564,0.017094017094,-0.002442002442,0.00732600732601,0.0659340659341,-0.2564,0.00732600732601,-0.00732600732601,0.002442002442,0.520146520147
-0.256,0.00732600732601,-0.00732600732601,0.002442002442,0.0708180708181,-0.256,0.00732600732601,-0.002442002442,0.002442002442,0.529914529915
-0.2556,0.01221001221,-0.00732600732601,-0.002442002442,0.0659340659341,-0.2556,0.01221001221,-0.002442002442,-0.002442002442,0.539682539683
-0.2552,0.01221001221,-0.00732600732601,0.002442002442,0.0757020757021,-0.2552,0.01221001221,-0.002442002442,0.002442002442,0.544566544567
-0.2548,0.01221001221,-0.00732600732601,-0.002442002442,0.0757020757021,-0.2548,0.01221001221,-0.002442002442,0.00732600732601,0.559218559219
-0.2544,0.01221001221,-0.00732600732601,-0.002442002442,0.0805860805861,-0.2544,0.00732600732601,-0.002442002442,0.002442002442,0.559218559219
-0.254,0.00732600732601,-0.00732600732601,0.002442002442,0.0757020757021,-0.254,0.00732600732601,-0.002442002442,0.002442002442,0.583638583639
-0.2536,0.01221001221,-0.002442002442,0.002442002442,0.0708180708181,-0.2536,0.01221001221,-0.002442002442,0.00732600732601,0.588522588523
-0.2532,0.00732600732601,-0.002442002442,-0.002442002442,0.0757020757021,-0.2532,0.00732600732601,-0.002442002442,-0.002442002442,0.598290598291
-0.2528,0.01221001221,0.002442002442,0.002442002442,0.0757020757021,-0.2528,-0.002442002442,0.002442002442,0.002442002442,0.612942612943
-0.2524,0.00732600732601,-0.002442002442,-0.002442002442,0.0805860805861,-0.2524,0.002442002442,-0.002442002442,-0.002442002442,0.622710622711
-0.252,0.00732600732601,-0.002442002442,-0.002442002442,0.0757020757021,-0.252,-0.002442002442,-0.002442002442,-0.002442002442,0.637362637363
-0.2516,0.00732600732601,-0.002442002442,0.002442002442,0.0903540903541,-0.2516,-0.00732600732601,-0.002442002442,-0.00732600732601,0.652014652015
-0.2512,0.002442002442,-0.00732600732601,-0.002442002442,0.0854700854701,-0.2512,-0.01221001221,-0.002442002442,-0.002442002442,0.666666666667
-0.2508,0.002442002442,0.002442002442,-0.00732600732601,0.0854700854701,-0.2508,-0.01221001221,-0.00732600732601,-0.01221001221,0.676434676435
-0.2504,-0.002442002442,-0.002442002442,-0.002442002442,0.0854700854701,-0.2504,-0.00732600732601,-0.002442002442,-0.00732600732601,0.686202686203
-0.25,-0.00732600732601,-0.002442002442,-0.00732600732601,0.0903540903541,-0.25,-0.017094017094,-0.002442002442,-0.002442002442,0.700854700855
-0.2496,-0.00732600732601,-0.002442002442,-0.00732600732601,0.0903540903541,-0.2496,-0.01221001221,-0.002442002442,-0.002442002442,0.705738705739
-0.2492,-0.01221001221,-0.002442002442,-0.017094017094,0.0903540903541,-0.2492,-0.01221001221,0.00732600732601,-0.002442002442,0.730158730159
-0.2488,-0.01221001221,-0.002442002442,-0.002442002442,0.0952380952381,-0.2488,-0.00732600732601,-0.002442002442,-0.002442002442,0.735042735043
-0.2484,-0.017094017094,-0.002442002442,-0.01221001221,0.0952380952381,-0.2484,-0.01221001221,0.002442002442,0.00732600732601,0.749694749695
-0.248,-0.00732600732601,-0.002442002442,-0.01221001221,0.0903540903541,-0.248,-0.01221001221,0.002442002442,0.002442002442,0.764346764347
-0.2476,-0.01221001221,0.00732600732601,-0.00732600732601,0.100122100122,-0.2476,-0.00732600732601,0.002442002442,-0.002442002442,0.778998778999
-0.2472,-0.00732600732601,0.00732600732601,-0.002442002442,0.0952380952381,-0.2472,-0.01221001221,-0.002442002442,0.00732600732601,0.793650793651
-0.2468,-0.01221001221,0.00732600732601,-0.002442002442,0.100122100122,-0.2468,-0.01221001221,-0.002442002442,0.002442002442,0.803418803419
-0.2464,-0.00732600732601,0.00732600732601,-0.002442002442,0.100122100122,-0.2464,-0.017094017094,-0.002442002442,0.002442002442,0.827838827839
-0.246,-0.00732600732601,0.002442002442,0.002442002442,0.105006105006,-0.246,-0.01221001221,0.002442002442,-0.002442002442,0.842490842491
-0.2456,-0.017094017094,-0.002442002442,-0.002442002442,0.10989010989,-0.2456,-0.01221001221,-0.002442002442,0.00732600732601,0.862026862027
-0.2452,-0.01221001221,0.002442002442,-0.002442002442,0.105006105006,-0.2452,-0.01221001221,-0.002442002442,0.002442002442,0.871794871795
-0.2448,-0.017094017094,-0.002442002442,-0.002442002442,0.114774114774,-0.2448,-0.00732600732601,0.002442002442,0.002442002442,0.891330891331
-0.2444,-0.01221001221,-0.002442002442,-0.002442002442,0.114774114774,-0.2444,-0.00732600732601,-0.002442002442,0.002442002442,0.905982905983
-0.244,-0.00732600732601,-0.002442002442,0.002442002442,0.119658119658,-0.244,-0.002442002442,0.002442002442,0.002442002442,0.920634920635
-0.2436,-0.01221001221,-0.002442002442,-0.002442002442,0.119658119658,-0.2436,0.002442002442,-0.002442002442,0.01221001221,0.940170940171
-0.2432,-0.00732600732601,0.002442002442,0.002442002442,0.124542124542,-0.2432,0.002442002442,-0.002442002442,0.002442002442,0.954822954823
-0.2428,-0.00732600732601,-0.00732600732601,-0.002442002442,0.124542124542,-0.2428,0.01221001221,-0.002442002442,0.00732600732601,0.979242979243
-0.2424,-0.002442002442,-0.002442002442,0.002442002442,0.129426129426,-0.2424,0.01221001221,-0.002442002442,0.00732600732601,0.993894993895
-0.242,-0.002442002442,-0.002442002442,0.002442002442,0.129426129426,-0.242,0.01221001221,-0.002442002442,0.01221001221,1.01343101343
-0.2416,0.002442002442,-0.002442002442,0.002442002442,0.129426129426,-0.2416,0.002442002442,-0.002442002442,0.00732600732601,1.03296703297
-0.2412,0.01221001221,-0.002442002442,0.00732600732601,0.13431013431,-0.2412,0.01221001221,-0.00732600732601,0.002442002442,1.04273504274
-0.2408,0.00732600732601,-0.002442002442,0.002442002442,0.13431013431,-0.2408,0.002442002442,-0.00732600732601,0.002442002442,1.07203907204
-0.2404,0.01221001221,-0.002442002442,0.01221001221,0.144078144078,-0.2404,0.01221001221,-0.01221001221,0.002442002442,1.08669108669
-0.24,0.01221001221,-0.002442002442,-0.002442002442,0.144078144078,-0.24,0.01221001221,-0.00732600732601,0.00732600732601,1.115995116
-0.2396,0.00732600732601,-0.002442002442,-0.002442002442,0.148962148962,-0.2396,0.00732600732601,-0.00732600732601,-0.002442002442,1.13064713065
-0.2392,0.01221001221,-0.01221001221,0.002442002442,0.15873015873,-0.2392,0.01221001221,0.002442002442,0.002442002442,1.15018315018
-0.2388,0.01221001221,-0.00732600732601,-0.002442002442,0.153846153846,-0.2388,0.00732600732601,-0.00732600732601,0.002442002442,1.16971916972
-0.2384,0.00732600732601,-0.00732600732601,0.002442002442,0.163614163614,-0.2384,0.017094017094,-0.002442002442,0.002442002442,1.18437118437
-0.238,0.01221001221,-0.002442002442,-0.002442002442,0.15873015873,-0.238,0.01221001221,-0.002442002442,0.00732600732601,1.20879120879
-0.2376,0.00732600732601,-0.002442002442,0.00732600732601,0.168498168498,-0.2376,0.01221001221,-0.002442002442,-0.002442002442,1.22344322344
-0.2372,0.00732600732601,-0.002442002442,-0.002442002442,0.168498168498,-0.2372,0.01221001221,-0.002442002442,0.01221001221,1.25274725275
-0.2368,0.01221001221,-0.002442002442,-0.002442002442,0.173382173382,-0.2368,0.00732600732601,-0.002442002442,-0.002442002442,1.27228327228
-0.2364,0.01221001221,-0.002442002442,0.002442002442,0.173382173382,-0.2364,0.00732600732601,0.002442002442,0.002442002442,1.29181929182
-0.236,0.01221001221,-0.002442002442,-0.002442002442,0.178266178266,-0.236,0.002442002442,0.002442002442,0.002442002442,1.31135531136
-0.2356,0.00732600732601,-0.002442002442,0.002442002442,0.188034188034,-0.2356,-0.002442002442,0.002442002442,-0.002442002442,1.33089133089
-0.2352,0.00732600732601,-0.002442002442,-0.002442002442,0.188034188034,-0.2352,-0.002442002442,-0.002442002442,0.002442002442,1.35531135531
-0.2348,0.00732600732601,0.002442002442,-0.002442002442,0.192918192918,-0.2348,-0.00732600732601,-0.00732600732601,-0.002442002442,1.36996336996
-0.2344,0.002442002442,-0.002442002442,-0.00732600732601,0.197802197802,-0.2344,-0.00732600732601,-0.002442002442,-0.002442002442,1.39438339438
-0.234,-0.002442002442,-0.002442002442,-0.002442002442,0.202686202686,-0.234,-0.01221001221,-0.002442002442,0.002442002442,1.4188034188
-0.2336,-0.002442002442,-0.00732600732601,-0.002442002442,0.20757020757,-0.2336,-0.00732600732601,0.002442002442,-0.002442002442,1.43345543346
-0.2332,-0.00732600732601,-0.002442002442,-0.002442002442,0.212454212454,-0.2332,-0.017094017094,0.002442002442,-0.002442002442,1.45299145299
-0.2328,-0.01221001221,-0.002442002442,-0.00732600732601,0.217338217338,-0.2328,-0.01221001221,0.00732600732601,-0.002442002442,1.47252747253
-0.2324,-0.01221001221,-0.002442002442,-0.01221001221,0.217338217338,-0.2324,-0.00732600732601,0.00732600732601,0.00732600732601,1.49694749695
-0.232,-0.017094017094,0.002442002442,-0.00732600732601,0.23199023199,-0.232,-0.01221001221,0.002442002442,-0.002442002442,1.5115995116
-0.2316,-0.01221001221,-0.002442002442,-0.01221001221,0.227106227106,-0.2316,-0.00732600732601,0.002442002442,0.00732600732601,1.53601953602
-0.2312,-0.017094017094,0.01221001221,-0.002442002442,0.236874236874,-0.2312,-0.00732600732601,-0.002442002442,-0.002442002442,1.55555555556
-0.2308,-0.01221001221,0.002442002442,-0.002442002442,0.236874236874,-0.2308,-0.01221001221,0.00732600732601,0.00732600732601,1.57509157509
-0.2304,-0.00732600732601,0.00732600732601,-0.002442002442,0.246642246642,-0.2304,-0.01221001221,-0.002442002442,0.002442002442,1.59462759463
-0.23,-0.017094017094,0.00732600732601,0.002442002442,0.246642246642,-0.23,-0.01221001221,-0.002442002442,0.002442002442,1.60927960928
-0.2296,-0.00732600732601,0.002442002442,-0.002442002442,0.251526251526,-0.2296,-0.01221001221,-0.002442002442,0.00732600732601,1.63858363858
-0.2292,-0.01221001221,0.002442002442,0.002442002442,0.261294261294,-0.2292,-0.00732600732601,-0.002442002442,0.002442002442,1.64346764347
-0.2288,-0.017094017094,0.002442002442,-0.002442002442,0.271062271062,-0.2288,-0.01221001221,0.002442002442,0.002442002442,1.67277167277
-0.2284,-0.01221001221,-0.002442002442,0.002442002442,0.275946275946,-0.2284,-0.00732600732601,-0.002442002442,0.002442002442,1.68253968254
-0.228,-0.017094017094,-0.002442002442,0.002442002442,0.28083028083,-0.228,-0.002442002442,0.002442002442,0.002442002442,1.69719169719
-0.2276,-0.00732600732601,0.002442002442,-0.002442002442,0.285714285714,-0.2276,-0.00732600732601,-0.002442002442,0.00732600732601,1.71184371184
-0.2272,-0.01221001221,-0.002442002442,-0.002442002442,0.295482295482,-0.2272,0.002442002442,-0.002442002442,0.00732600732601,1.7264957265
-0.2268,-0.01221001221,0.002442002442,-0.002442002442,0.30525030525,-0.2268,0.002442002442,0.002442002442,0.00732600732601,1.74114774115
-0.2264,-0.00732600732601,0.002442002442,0.002442002442,0.315018315018,-0.2264,0.00732600732601,-0.002442002442,0.00732600732601,1.75091575092
-0.226,-0.002442002442,-0.002442002442,-0.002442002442,0.315018315018,-0.226,0.01221001221,-0.002442002442,0.01221001221,1.77045177045
